	C5	C6	C8	C12	C16	C17	C18	C20	C25	C26	ds	batch
4031	0.0	0.11679797514049019	0.0	0.30736020368112005	0.10288085916253782	0.08798101713579967	0.0	0.38497994488005216	0.0	0.0	LUSC_IA3_BC3_10_2500	batch
2283	0.007721735616617273	0.09169775739732985	0.2061117689948783	0.095943133252982	0.0734683338610691	0.15462975797998768	0.02785945235959112	0.20405056475493397	0.07996489376911958	0.05855260201349115	LUSC_IA3_BC3_10_2500	batch
2285	0.12528564686280047	0.008097479872066157	0.11111290830062578	0.08073406373619672	0.14067256824355298	0.07179076466906208	0.1799082946964119	0.006955257180467676	0.18905263642980633	0.08639038000901002	LUSC_IA3_BC3_10_2500	batch
4835	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	LUSC_IA3_BC3_10_2500	batch
2320	0.009831484240252151	0.23460213113996978	0.06657792230043277	0.006665867624039478	0.005038935280946635	0.22894598127921126	0.20716117696590708	0.08365663988842445	0.08137584489984379	0.07614401638097253	LUSC_IA3_BC3_10_2500	batch
2398	0.13897183829543194	0.020786002476136316	0.06682894670706431	0.1059271380016113	0.1352512517985103	0.1215438050668156	0.012467765877909117	0.15138105515286626	0.12548067346996086	0.12136152315369393	LUSC_IA3_BC3_10_2500	batch
1882	0.14449455648500012	0.12625477352525438	0.07079663664430229	0.12927135871363202	0.044654610450043444	0.1121081831103826	0.11517878309627874	0.13680463355902173	0.0036130749069622613	0.11682338950912245	LUSC_IA3_BC3_10_2500	batch
3089	0.0	0.0	0.35003897370142834	0.31569325274178145	0.0169213594379466	0.2873904802645495	0.0	0.0	0.0	0.02995593385429396	LUSC_IA3_BC3_10_2500	batch
3542	0.19733674283556865	0.028598488501050633	0.10879487537455798	0.0	0.12263296972846863	0.10151541949424138	0.13794795350620095	0.042146590676578256	0.19814258684012864	0.06288437304320493	LUSC_IA3_BC3_10_2500	batch
2037	0.10804549729793034	0.06184344164922692	0.15990704313400664	0.14170132838327754	0.06341150361032741	0.02529841359107819	0.1508991389189865	0.17107536364596435	0.09065604103810009	0.02716222873110211	LUSC_IA3_BC3_10_2500	batch
1284	0.1466765490291567	0.06340549484437634	0.07774999851518183	0.12820812363889184	0.0610078388556432	0.10921402748351429	0.14981051044246307	0.15011383437877193	0.02830906748042752	0.08550455533157325	LUSC_IA3_BC3_10_2500	batch
2649	0.23844886033666757	0.02019097500264308	0.20399454917692514	0.0	0.020879373043507485	0.16598724680416208	0.0	0.18174330514364	0.032466601325409405	0.1362890891670452	LUSC_IA3_BC3_10_2500	batch
4399	0.0	0.0	0.08860455336629641	0.0	0.26724372803195445	0.07206222688231541	0.3953759492290306	0.0	0.0087448212995407	0.16796872119086229	LUSC_IA3_BC3_10_2500	batch
2855	0.3210879488448329	0.0	0.0	0.0	0.0	0.2407162695844752	0.0	0.0	0.43819578157069194	0.0	LUSC_IA3_BC3_10_2500	batch
855	0.06155254454147678	0.16636049791923185	0.17878734483124012	0.10009398462027289	0.1433298084479585	0.09122601302918748	0.09370143390678218	0.09309973174338178	0.023909722774392368	0.04793891818607596	LUSC_IA3_BC3_10_2500	batch
78	0.04285773934340738	0.1930702066272506	0.08148404350208999	0.078541932726897	0.026259879863879076	0.15783964395922412	0.0448859383499278	0.04037106429479053	0.1791119361121978	0.15557761522033572	LUSC_IA3_BC3_10_2500	batch
2598	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	LUSC_IA3_BC3_10_2500	batch
3994	0.0771475001786775	0.10225652409514589	0.03384068636452634	0.010042399027114264	0.19706884544872788	0.2173533659486484	0.207418645706153	0.0	0.0	0.15487203323100676	LUSC_IA3_BC3_10_2500	batch
2803	0.5252151421204343	0.0	0.0	0.0	0.30952069178890507	0.0	0.0	0.0	0.0	0.16526416609066064	LUSC_IA3_BC3_10_2500	batch
1587	0.15402443601820812	0.08689045099568177	0.0059707132189467	0.13156420524250187	0.06533827302026406	0.15620263937569046	0.17627752829501186	0.10996892197141797	0.09095823726796384	0.02280459459431345	LUSC_IA3_BC3_10_2500	batch
1731	0.023818899773837363	0.012842303428154504	0.16292299681273612	0.009275874030575079	0.1782467242983355	0.1712173033475803	0.1327582436875235	0.08137990373569588	0.13130368097317052	0.0962340699123911	LUSC_IA3_BC3_10_2500	batch
4764	0.13012785925557813	0.13251937985674547	0.13276545369464618	0.0	0.19020060248476225	0.10873029076872859	0.1727366293780204	0.0	0.0	0.13291978456151912	LUSC_IA3_BC3_10_2500	batch
2540	0.0	0.0	0.07486515822318072	0.0	0.0	0.2971977197851531	0.048144329134194086	0.0	0.2821471641415532	0.2976456287159189	LUSC_IA3_BC3_10_2500	batch
2566	0.0	0.24179548839929427	0.18574676058738654	0.0	0.30677782484613403	0.0	0.09893703137579771	0.0	0.0	0.16674289479138732	LUSC_IA3_BC3_10_2500	batch
4973	0.0	0.0	0.7949662788471218	0.0	0.0	0.0	0.0	0.0	0.20503372115287824	0.0	LUSC_IA3_BC3_10_2500	batch
982	0.16344463281759955	0.07432893037814989	0.013568211784023291	0.020557591245471588	0.17345895258179284	0.1253182522424447	0.12524210514197387	0.24921193523431417	0.02234415368490057	0.03252523488932954	LUSC_IA3_BC3_10_2500	batch
456	0.06855284121589492	0.14868507274475778	0.01154517587159386	0.12398600817781075	0.13143056329730596	0.04056051248753209	0.14700061958622057	0.14457622729533964	0.06740978185211662	0.1162531974714277	LUSC_IA3_BC3_10_2500	batch
1950	0.011112717899116529	0.13398539696523667	0.1146313923852587	0.17824560763677105	0.11268220372540863	0.07630815187676153	0.1494160170734661	0.047759242730180604	0.13320556139884432	0.042653708308955894	LUSC_IA3_BC3_10_2500	batch
641	0.0256074840017512	0.132358753618561	0.12847408270544183	0.07067598041309414	0.13494180983676754	0.0863785052748373	0.0755041467095048	0.039197845532942234	0.14078528545113014	0.16607610645596976	LUSC_IA3_BC3_10_2500	batch
2392	0.063294776274824	0.13331830883630283	0.05538350692579036	0.09322353402798743	0.05996493024191181	0.13506440209932374	0.14393403446178177	0.09841359131326508	0.11920286733597622	0.09820004848283681	LUSC_IA3_BC3_10_2500	batch
2748	0.0	0.0	0.0	0.0	0.0	0.0	0.8821387190931196	0.11786128090688044	0.0	0.0	LUSC_IA3_BC3_10_2500	batch
4313	0.6121677453505371	0.0	0.21901738004249816	0.0	0.0	0.0	0.1688148746069648	0.0	0.0	0.0	LUSC_IA3_BC3_10_2500	batch
3435	0.03249369036905999	0.22270603347647933	0.12255307999656535	0.21845056613057323	0.10776842048819217	0.0	0.10204691062885703	0.0	0.1939812989102729	0.0	LUSC_IA3_BC3_10_2500	batch
4766	0.20760892297726466	0.0	0.12119736624789369	0.15563134847624757	0.0	0.0	0.035290512850531114	0.0	0.19865345225409253	0.2816183971939705	LUSC_IA3_BC3_10_2500	batch
1884	0.14679508851728876	0.09467259326272932	0.06155612477323116	0.06572356696619958	0.14381025353769178	0.09607183015079963	0.15983843725353583	0.12319580206814582	0.032477177625379654	0.0758591258449983	LUSC_IA3_BC3_10_2500	batch
3878	0.10939325098862507	0.0	0.07587131182802861	0.160421586315072	0.0696667023384181	0.05177754399220056	0.2424336910024996	0.14146007333496402	0.14897584020019206	0.0	LUSC_IA3_BC3_10_2500	batch
91	0.03551727212676749	0.14169534111684537	0.03345290366807193	0.11824481442499743	0.17168901865992942	0.08019858834373639	0.07312338896540735	0.048040311909230776	0.14211726918350487	0.15592109160150897	LUSC_IA3_BC3_10_2500	batch
3889	0.02308481406526389	0.30993505391083326	0.14733190506395868	0.008099947858172665	0.0	0.45226938813510176	0.0	0.0	0.05927889096666979	0.0	LUSC_IA3_BC3_10_2500	batch
1979	0.14451905082586658	0.03493913903683544	0.09242681395972684	0.13795793129230632	0.1690265449099246	0.09750637866783748	0.06599757287693801	0.11964166942368763	0.004537001715352587	0.1334478972915245	LUSC_IA3_BC3_10_2500	batch
2812	0.0	0.0	0.02755970622731725	0.022970649099389315	0.22268963161590258	0.08098821694686884	0.21149917819257674	0.1459568833280834	0.14910362750299355	0.13923210708686826	LUSC_IA3_BC3_10_2500	batch
1676	0.13357312993277254	0.04279981531189199	0.13184062706209246	0.05453158914849381	0.11103621388832437	0.05887282072068645	0.06500884887054906	0.03426304136256191	0.18279387966122157	0.1852800340414059	LUSC_IA3_BC3_10_2500	batch
4317	0.0	0.0	0.0	0.0	0.0	0.0	0.6256855317915974	0.37431446820840264	0.0	0.0	LUSC_IA3_BC3_10_2500	batch
3634	0.0	0.10920430970713639	0.029496642389675424	0.07892325247062905	0.328108315296824	0.0	0.0	0.4402388727824867	0.0	0.014028607353248542	LUSC_IA3_BC3_10_2500	batch
1452	0.114681378431265	0.10495004347847754	0.12556721236819232	0.1229237590022252	0.018028009098654738	0.13914141317590026	0.07915952407196593	0.002400730653081181	0.1566202175001136	0.13652771222012416	LUSC_IA3_BC3_10_2500	batch
560	0.021148591957161417	0.09859824815609379	0.04425080830465051	0.09205829133579695	0.11521094834619054	0.1614415294364612	0.10219054274588263	0.0823113343729634	0.15928369108000434	0.12350601426479521	LUSC_IA3_BC3_10_2500	batch
3244	0.11965627462880161	0.06252401941344919	0.09684937949039964	0.19329125405170805	0.17361638394931325	0.13296923363815455	0.11874592274528743	0.05462910259715193	0.047718429485734355	0.0	LUSC_IA3_BC3_10_2500	batch
2780	0.0	0.0	0.0	0.18422692974352997	0.37546879371229097	0.4403042765441791	0.0	0.0	0.0	0.0	LUSC_IA3_BC3_10_2500	batch
834	0.16315759403446134	0.18437913109763618	0.12225264935064836	0.011835433640660815	0.13453944847312108	0.04462251708920412	0.16149764827330454	0.01833732857538951	8.766296615834208e-05	0.15929058649941588	LUSC_IA3_BC3_10_2500	batch
3077	0.06750220568494923	0.0	0.2033304488637427	0.12710802712438127	0.0986996757313554	0.17485149862581167	0.003524013831838364	0.19528524401228264	0.0340769657624802	0.09562192036315861	LUSC_IA3_BC3_10_2500	batch
3094	0.0	0.0	0.3210774392826556	0.14722368536845754	0.0	0.5316988753488869	0.0	0.0	0.0	0.0	LUSC_IA3_BC3_10_2500	batch
1423	0.18923337910819413	0.09352152434204575	0.10013007918768817	0.0336048531158281	0.08092116715825423	0.09647535219565705	0.17382039530141632	0.1956488010325416	0.024530118568025814	0.012114329990349108	LUSC_IA3_BC3_10_2500	batch
3662	0.2869857370223495	0.13854461911707966	0.18815612604245402	0.0	0.0	0.0	0.20902271099573372	0.0	0.026683042899291107	0.15060776392309197	LUSC_IA3_BC3_10_2500	batch
1494	0.08590990244658901	0.1618361140979282	0.0970048189230647	0.16233211292326705	0.11173053616243221	0.019029512085612602	0.020517661391149234	0.07411788840212612	0.18616236254207078	0.08135909102576007	LUSC_IA3_BC3_10_2500	batch
2401	0.0008096152416389701	0.1285098514174764	0.17258141265660723	0.09376431952784332	0.007756713013801711	0.1099307368777795	0.1983343568595542	0.13585792259471127	0.057678262172091405	0.09477680963849598	LUSC_IA3_BC3_10_2500	batch
2661	0.0	0.38936956732608596	0.0	0.0	0.0	0.0	0.0	0.6106304326739139	0.0	0.0	LUSC_IA3_BC3_10_2500	batch
4573	0.171531606628735	0.04884346099249027	0.0	0.1682508438429786	0.1951234437456429	0.028609571563642047	0.17832225697991913	0.17037460117459113	0.024279434539584473	0.014664780532416372	LUSC_IA3_BC3_10_2500	batch
1153	0.14231848245924222	0.1478447273503348	0.04928408878617569	0.14334022883203776	0.07233258254030689	0.1514018307040596	0.09013090606363833	0.10222765089549744	0.061049203602554086	0.0400702987661531	LUSC_IA3_BC3_10_2500	batch
3848	0.1848665707680459	0.0	0.815133429231954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	LUSC_IA3_BC3_10_2500	batch
4839	0.0	0.0	0.5955625727217109	0.0	0.09512656318145747	0.0	0.3093108640968316	0.0	0.0	0.0	LUSC_IA3_BC3_10_2500	batch
72	0.023901075322080776	0.1261585694872306	0.09755383220919428	0.16130955254504545	0.15407121807402394	0.04763068461559313	0.015271511356544004	0.16489532429374085	0.17833776834682757	0.030870463749719294	LUSC_IA3_BC3_10_2500	batch
2668	0.0	0.0	0.0	0.0	0.5439784884638745	0.4560215115361255	0.0	0.0	0.0	0.0	LUSC_IA3_BC3_10_2500	batch
1125	0.025239805998512378	0.05343027215404482	0.14655670707816293	0.14135840804733274	0.018293076381711845	0.04308764915030314	0.18703606883559162	0.052926754387784006	0.1345148890915268	0.19755636887502964	LUSC_IA3_BC3_10_2500	batch
3292	0.0	0.055044840270761626	0.0	0.24063105368819365	0.23403125839891933	0.22810636256559164	0.0	0.0	0.0	0.2421864850765336	LUSC_IA3_BC3_10_2500	batch
649	0.09570159637083339	0.1271776446799755	0.10935793607983668	0.07589672672072549	0.032974798273754505	0.1053738159261999	0.1235556027215382	0.08592131316851917	0.1270836599790088	0.11695690607960833	LUSC_IA3_BC3_10_2500	batch
4627	0.18162695421797742	0.0	0.17016257293939557	0.0	0.0	0.19510108907710466	0.004322440804153712	0.0	0.19858725258022392	0.2501996903811448	LUSC_IA3_BC3_10_2500	batch
3038	0.0	0.30771141049683504	0.1558626093042736	0.2184112911518635	0.0	0.0	0.026781875755851326	0.08823015000165697	0.010263479061441653	0.19273918422807787	LUSC_IA3_BC3_10_2500	batch
1462	0.11290435206779308	0.039287244068415994	0.04600346215321722	0.07586942350705665	0.022945999180770168	0.1585434683573354	0.2270761166693937	0.1295462221011316	0.11476204698133483	0.07306166491355141	LUSC_IA3_BC3_10_2500	batch
3621	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	LUSC_IA3_BC3_10_2500	batch
858	0.17665873094718537	0.09803791517954852	0.11853244675117428	0.13116650193184037	0.016223787121567107	0.23511977212743873	0.013368415294543103	0.10208740705864724	0.008573344500581373	0.10023167908747393	LUSC_IA3_BC3_10_2500	batch
719	0.13129819062134154	0.16614256057455196	0.07615729276725679	0.20462244665700513	0.0019641413984723558	0.02388385329629702	0.0834957034323625	0.1965950887537062	0.06899013182742797	0.046850590671578485	LUSC_IA3_BC3_10_2500	batch
3524	0.0	0.3538423815523263	0.0	0.0	0.0	0.112321967555616	0.12346460675538311	0.0	0.41037104413667463	0.0	LUSC_IA3_BC3_10_2500	batch
3309	0.0	0.2836619685987222	0.2741499786274865	0.0	0.0	0.011990957843854157	0.05636099326332978	0.3379702884340739	0.0	0.03586581323253356	LUSC_IA3_BC3_10_2500	batch
4751	0.0	0.0	0.0	0.0	0.0	0.3756039861377201	0.0	0.5264872035974375	0.0979088102648423	0.0	LUSC_IA3_BC3_10_2500	batch
4678	0.0	0.5350334326055897	0.06799400337317518	0.0	0.0	0.35206266678110926	0.04490989724012577	0.0	0.0	0.0	LUSC_IA3_BC3_10_2500	batch
2137	0.027284471624406153	0.041044386311167656	0.19110156802318728	0.09581705034919791	0.07688000478629292	0.12817490269012452	0.19603679435570726	0.029506438479357532	0.042336417386662044	0.17181796599389676	LUSC_IA3_BC3_10_2500	batch
2691	0.0	0.16014275367008882	0.0466273543651538	0.13590309717652646	0.056285717382561065	0.09539471632694002	0.17773962391246442	0.009516072327914913	0.1522234480187921	0.16616721681955854	LUSC_IA3_BC3_10_2500	batch
1443	0.0321710335654312	0.17053537687164813	0.061122730548990534	0.06446072630945407	0.09431244276470563	0.1972602236451995	0.1647562685804287	0.1517204542872719	0.019392579900960917	0.04426816352590946	LUSC_IA3_BC3_10_2500	batch
1671	0.06655439769721902	0.1254925234848919	0.14463948390023523	0.1291711980791181	0.06957748308967392	0.08518634566803092	0.07436246757333541	0.030323906623463393	0.1464025058921583	0.12828968799187376	LUSC_IA3_BC3_10_2500	batch
3836	0.20283435506166653	0.1375027199443141	0.10316399378772494	0.03753569690476365	0.0	0.0	0.0	0.25897798947262296	0.0	0.25998524482890784	LUSC_IA3_BC3_10_2500	batch
1179	0.04164344747290122	0.1952257652344829	0.061325440224071145	0.10567711365258577	0.035632570929115426	0.23331681570410348	0.1546687749582426	0.01320997906962204	0.1567812509912287	0.0025188417636466533	LUSC_IA3_BC3_10_2500	batch
3015	0.23956177384408295	0.0	0.20414566111238636	0.07768776401482735	0.16043959622529136	0.13162739938731302	0.10384518704805656	0.0	0.08269261836804255	0.0	LUSC_IA3_BC3_10_2500	batch
890	0.16379979343228704	0.0007138710020510006	0.053697684837367886	0.16668834357156934	0.1357028656860937	0.07337722071804212	0.17011517174217733	0.04950339074768414	0.03211782070343663	0.15428383755929098	LUSC_IA3_BC3_10_2500	batch
42	0.15540464830350528	0.16969699699390497	0.08447817243788894	0.20588700981116012	0.1259797623219036	0.1430543620044989	0.008558233189533995	0.09023784176798275	0.010273140932921806	0.006429832236699517	LUSC_IA3_BC3_10_2500	batch
303	0.10410914819924709	0.07156752725373312	0.19228555283790158	0.05823793826760041	0.19745312430065248	0.08167757680306176	0.061221777320746885	0.08860398438756083	0.10278289391902408	0.042060476710471695	LUSC_IA3_BC3_10_2500	batch
3747	0.0	0.17431052750935178	0.0	0.3497007795849257	0.3382851661447787	0.0	0.0	0.07832668231478322	0.040286976261147446	0.019089868185013088	LUSC_IA3_BC3_10_2500	batch
664	0.02111613326457247	0.19549802721520726	0.10376871447161248	0.1545458085989428	0.0805225647109328	0.035871580937853316	0.18211055518044172	0.02481190219881517	0.13294033686514978	0.06881437655647217	LUSC_IA3_BC3_10_2500	batch
1177	0.0994451857192816	0.08336910669711833	0.030229703089481624	0.13517711668905683	0.14890661956922333	0.1022412837038415	0.043192593957694446	0.08992795429784296	0.0996639728061038	0.16784646347035564	LUSC_IA3_BC3_10_2500	batch
1947	0.10578066304871589	0.17651787889782616	0.09207636376095085	0.09226033941248539	0.17069805857294948	0.09952658608244597	0.04624781289884094	0.0536040324780224	0.008612689606090193	0.1546755752416727	LUSC_IA3_BC3_10_2500	batch
2501	0.11093513373163687	0.2537954187843278	0.18864386298317803	0.026727435536763443	0.1779658843037685	0.051543540641064756	0.19038872401926063	0.0	0.0	0.0	LUSC_IA3_BC3_10_2500	batch
3134	0.0	0.0	0.0	0.0	0.8089493752132223	0.0	0.078962076384621	0.09603934344999103	0.0	0.01604920495216559	LUSC_IA3_BC3_10_2500	batch
2009	0.07138059852632772	0.16486410982624716	0.12373026826025803	0.048376080930914354	0.10449592379252823	0.2173615502865167	0.021916622961025905	0.022767638143349304	0.059843760149390426	0.16526344712344215	LUSC_IA3_BC3_10_2500	batch
2875	0.0	0.07138001040312217	0.02425567039872501	0.0	0.0	0.5061861519289607	0.39817816726919214	0.0	0.0	0.0	LUSC_IA3_BC3_10_2500	batch
3721	0.0	0.4563885127331864	0.0	0.5436114872668136	0.0	0.0	0.0	0.0	0.0	0.0	LUSC_IA3_BC3_10_2500	batch
1624	0.07660493458435776	0.05632696740295206	0.1329028839452042	0.10236473695065804	0.16629056831414293	0.04055781930892865	0.031824265302703644	0.16345020102988372	0.1632019064681404	0.0664757166930286	LUSC_IA3_BC3_10_2500	batch
3837	0.0	0.0	0.12024590890260302	0.0	0.5067059446321027	0.0	0.0	0.07071677483038982	0.1932889323771858	0.10904243925771862	LUSC_IA3_BC3_10_2500	batch
821	0.03193107788866286	0.17370822908472391	0.23482197920200426	0.14246737766332546	0.07746189607518476	0.12437910652153306	0.07660568182566452	0.12830397587091857	0.004101698374577358	0.006218977493405232	LUSC_IA3_BC3_10_2500	batch
3964	0.24895064488226362	0.0	0.08082095160069319	0.0	0.03686139709981704	0.0	0.140333437667816	0.26992579202612177	0.01996756817445926	0.20314020854882914	LUSC_IA3_BC3_10_2500	batch
4497	0.0	0.2118404725119925	0.23833207279196533	0.0	0.19490360943765817	0.0	0.0	0.15772129404632154	0.19720255121206245	0.0	LUSC_IA3_BC3_10_2500	batch
1000	0.12005506866566172	0.024461024358615455	0.20606816931045327	0.0640902882274495	0.023832339347297494	0.09665798987755586	0.038366276101930843	0.21407226560016787	0.18067158898049257	0.03172498953037557	LUSC_IA3_BC3_10_2500	batch
1347	0.1037851438957435	0.11971601394538695	0.13898282068511705	0.20764646940149503	0.10228116704026377	0.05913568574958783	0.016629219219159525	0.007463908055124767	0.09265665884392729	0.15170291316419438	LUSC_IA3_BC3_10_2500	batch
1608	0.08819735111458245	0.006361706203301318	0.11777823355461181	0.06516511957212258	0.13821529895833334	0.17694856831683997	0.014754351280590727	0.1609456967348763	0.08034504218212765	0.15128863208261398	LUSC_IA3_BC3_10_2500	batch
1009	0.08702173386462148	0.03024536083609722	0.16244756402402868	0.08282357396862187	0.14072334475253873	0.13424560648321454	0.08748974007591653	0.027011963788948937	0.11883782578032626	0.1291532864256858	LUSC_IA3_BC3_10_2500	batch
2408	0.07209696507085793	0.19635145577434943	0.10855689990640653	0.14353820824811986	0.002678618692070112	0.19607548058460625	0.07864016557380832	0.0030464949598800217	0.10528740129989357	0.09372830989000813	LUSC_IA3_BC3_10_2500	batch
3258	0.007135091604075774	0.12317507032610034	0.16001152262276178	0.1279320465613731	0.19044649608376513	0.0	0.04207007326415673	0.07618645753414284	0.08884593325109878	0.1841973087525255	LUSC_IA3_BC3_10_2500	batch
986	0.14245673591184477	0.10985069652584661	0.007598178776958794	0.03283783562694343	0.19360537627054686	0.0930549438630078	0.08302895022624238	0.06264232009158256	0.10897996460988464	0.16594499809714217	LUSC_IA3_BC3_10_2500	batch
85	0.12138103886337656	0.10007088026593863	0.09808223845944289	0.07240600108415038	0.08679419867747856	0.05436603450259218	0.1628079345726055	0.13682217300961785	0.08159208587233213	0.08567741469246545	LUSC_IA3_BC3_10_2500	batch
1518	0.03348165384949266	0.03587152044518081	0.059606075879439196	0.06412786000097188	0.1248796703087869	0.08105651180351993	0.13967264787813632	0.14811886986522088	0.1509700512146297	0.1622151387546218	LUSC_IA3_BC3_10_2500	batch
1317	0.17453766981757934	0.0771873227146314	0.13724254656605994	0.14219163115563255	0.07694966673430957	0.0017162150067555517	0.22144949114976903	0.12414305724375438	0.028352794375547087	0.016229605235961165	LUSC_IA3_BC3_10_2500	batch
3062	0.0	0.061533029320923735	0.0	0.16630575537640574	0.027655378688358805	0.17457108393219112	0.22308734443527609	0.07451603616020865	0.04945058755773639	0.22288078452889942	LUSC_IA3_BC3_10_2500	batch
2532	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	LUSC_IA3_BC3_10_2500	batch
1390	0.13835959993347663	0.07226281610093875	0.09847932906270175	0.02006688469603485	0.10793632868370584	0.06273683624341257	0.13445513791836503	0.15004784779667682	0.1205776480483849	0.09507757151630299	LUSC_IA3_BC3_10_2500	batch
1847	0.016146264262645173	0.15442372076336122	0.1138156663536976	0.18307622282896835	0.042043235597068684	0.11937680548219347	0.02376260923578802	0.016576805743539865	0.1472680634433134	0.18351060628942417	LUSC_IA3_BC3_10_2500	batch
1956	0.18328968939334617	0.12381119178384938	0.07313044808413724	0.039839596269979884	0.011605841695182854	0.08290046244007529	0.17557611463060335	0.24748310628916706	0.03508655988239008	0.027276989531268794	LUSC_IA3_BC3_10_2500	batch
1307	0.008030143276963731	0.0713982535017973	0.057021546830731545	0.008689852891978142	0.16974276758668494	0.06746754375252341	0.11440645719571381	0.16750246356874998	0.12410849802301661	0.21163247337184043	LUSC_IA3_BC3_10_2500	batch
4319	0.14413447570272953	0.025377388882945308	0.14779960747890794	0.0	0.0	0.2556366124595921	0.17770574768796177	0.0470713050958218	0.006271860626718754	0.1960030020653228	LUSC_IA3_BC3_10_2500	batch
861	0.004247950813082973	0.008310506027683686	0.1704460033261713	0.05794326252558478	0.13883311637568865	0.18192908576835426	0.11064447020091979	0.07351059506915736	0.08487039398635812	0.169264615906999	LUSC_IA3_BC3_10_2500	batch
2639	0.053979357144065196	0.07711848976192848	0.11125715048404684	0.0	0.0	0.0	0.2540788399050295	0.264423220804811	0.23914294190011895	0.0	LUSC_IA3_BC3_10_2500	batch
2334	0.06008195173533663	0.07793029741103732	0.17733009501850214	0.0001732105081354816	0.10257403970331858	0.023995652387906	0.01935309953429081	0.20050868860644425	0.22808503469519567	0.10996793039983292	LUSC_IA3_BC3_10_2500	batch
2046	0.19327698466116994	0.07851021059981689	0.10712104444297108	0.010045356914275242	0.1780937504562434	0.0771704290228994	0.003715434677995109	0.09632535626451467	0.08386584089557032	0.17187559206454397	LUSC_IA3_BC3_10_2500	batch
503	0.20733288399140348	0.017446434059722474	0.15028347640956696	0.1521784416647609	0.09267015081422172	0.1220727668716189	0.005737211658547623	0.029152312890387583	0.027754950486391136	0.19537137115337913	LUSC_IA3_BC3_10_2500	batch
3052	0.22298994699501715	0.0	0.4225381484843724	0.0	0.0	0.0	0.0	0.0	0.35447190452061045	0.0	LUSC_IA3_BC3_10_2500	batch
374	0.0734826313990521	0.24350679966569305	0.058331912894726196	0.02521765885706933	0.21185268423297857	0.0004886410789417924	0.055096475009714346	0.12191368540376088	0.1443950635133514	0.0657144479447123	LUSC_IA3_BC3_10_2500	batch
4604	0.0	0.04814625914856869	0.17148980617008938	0.059877924668342915	0.20583672077540552	0.009653870529661726	0.2389943824767959	0.1785959130488413	0.027669790267313615	0.059735332914980926	LUSC_IA3_BC3_10_2500	batch
185	0.08688744366187713	0.01957354723187968	0.07419803800731153	0.11324631627155678	0.20680771966350414	0.04474344877198239	0.0904259148876654	0.17473071652611255	0.17124977668955826	0.018137078288552235	LUSC_IA3_BC3_10_2500	batch
3454	0.0	0.19017147642626944	0.025369459551933093	0.09193899923264556	0.04165948316469943	0.16253141155167164	0.06124610843229916	0.12985525313291663	0.2972278085075649	0.0	LUSC_IA3_BC3_10_2500	batch
1712	0.041210426765482554	0.11033935281185285	0.10365568141173176	0.044805965530740524	0.1869195565547029	0.06596280345376333	0.0953313760927766	0.011655996894744471	0.1828246751416606	0.15729416534254437	LUSC_IA3_BC3_10_2500	batch
955	0.17614788443391172	0.11267029318343053	0.07783360301555357	0.07586605814993434	0.1537961195717531	0.14586818030220886	0.036731513480634685	0.14563664319265415	0.03643617198133849	0.0390135326885806	LUSC_IA3_BC3_10_2500	batch
2579	0.2619624287272394	0.0	0.04474694303109284	0.0	0.17743976567207492	0.31629596980132085	0.07254671980054397	0.12421686400308368	0.0027913089646444626	0.0	LUSC_IA3_BC3_10_2500	batch
4425	0.4072862826219653	0.2277856061945139	0.0	0.06045095328869588	0.0	0.30447715789482493	0.0	0.0	0.0	0.0	LUSC_IA3_BC3_10_2500	batch
403	0.09312076572690384	0.02308699598484925	0.1392172717721351	0.12245045304054566	0.07330218774632072	0.019689488534568637	0.1333839538076906	0.12396269015997602	0.13217015114261724	0.13961604208439304	LUSC_IA3_BC3_10_2500	batch
4670	0.41030525536229956	0.0294573009099344	0.0	0.0	0.0	0.022639570373831356	0.0	0.08672545430757528	0.0	0.4508724190463593	LUSC_IA3_BC3_10_2500	batch
2140	0.053354493333873675	0.1378664369421378	0.1361831467253829	0.12722702879141545	0.17864651219217034	0.10565563870024663	0.10980816565402574	0.018897938919299778	0.0773964484407564	0.05496419030069139	LUSC_IA3_BC3_10_2500	batch
444	0.14106386660878428	0.13746649768660968	0.03902377659077312	0.06308293550345671	0.10326003612375287	0.10123036282898636	0.0693374744979956	0.09706568703539308	0.1394208530997537	0.10904851002449469	LUSC_IA3_BC3_10_2500	batch
4948	0.0	0.0	0.0	0.3836340710361612	0.0	0.6163659289638388	0.0	0.0	0.0	0.0	LUSC_IA3_BC3_10_2500	batch
4979	0.0	0.8815402756362729	0.0	0.0	0.0	0.0	0.0	0.0	0.11845972436372704	0.0	LUSC_IA3_BC3_10_2500	batch
1989	0.1641600243040192	0.10865188380471646	0.08838047833066885	0.004249099757857274	0.15084872019533324	0.11733421755953843	0.07890575055092004	0.008241743935261506	0.11668402643137991	0.16254405513030495	LUSC_IA3_BC3_10_2500	batch
