	C5	C6	C8	C12	C16	C17	C18	C20	C25	C26
2425	0.15437001766152922	0.023725590211525822	0.04986367551327297	0.12581362556449946	0.04209353463421548	0.05577680201488398	0.059644830954267404	0.07153410108559805	0.1852656676244287	0.23191215473577886
793	0.2202453513535892	0.03945388286808223	0.20337330801306933	0.0021208193119584494	0.17047037703845644	0.0916853699358075	0.0256157703056606	0.02760592530565197	0.08903526611405767	0.13039392975366662
248	0.038202435689298646	0.009700003815479592	0.047929594767465715	0.2555286698710516	0.17831412111112827	0.023957214100495155	0.010566232459483547	0.25312379832578913	0.14387177861177144	0.038806151248036824
4809	0.0	0.09319583123699933	0.0	0.6132429481392377	0.0	0.0	0.16500963529362933	0.12855158533013356	0.0	0.0
2850	0.14670433064595476	0.1656901159477198	0.0	0.25013746053127334	0.09218216672734132	0.09677166486396736	0.06290152342267276	0.0	0.18561273786107071	0.0
334	0.0501476946878032	0.07111879836310077	0.03217951446352349	0.026075681291730456	0.1330831895952595	0.18650528828198895	0.22187612293334374	0.03346441833647404	0.20833838918530975	0.03721090286146616
2278	0.120547961752814	0.18714992619375914	0.05272700318665656	0.17511833846347663	0.04008797542448515	0.10935810724579745	0.0437127195949311	0.09128244355805606	0.09459609209082523	0.0854194324891987
4589	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
3588	0.0	0.0	0.19147380057039493	0.16063144899642548	0.13396259686674558	0.08810901541572819	0.13296594313540924	0.0	0.12308033312503944	0.16977686189025715
2265	0.12985621707138617	0.12968082011356505	0.16179658560615046	0.02671072549675302	0.16036423847304387	0.0540409541789978	0.09283020579271513	0.1182729032037927	0.10524397183486674	0.02120337822872927
3351	0.0	0.34400857899076737	0.0	0.0	0.0	0.2641806327150835	0.07729644070178507	0.0	0.2155016578527378	0.09901268973962624
4244	0.0	0.22215450516007598	0.29647074984789484	0.0	0.48137474499202926	0.0	0.0	0.0	0.0	0.0
3733	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
2441	0.11253110121763976	0.06763720273556233	0.005707496246414113	0.12208424028385113	0.058109153956068055	0.03515362607604322	0.19756464219717557	0.16310695283111412	0.19728275031658313	0.040822834139548646
1973	0.11425460883658081	0.006946434112704713	0.09067345641496978	0.18815987176287535	0.09098433669875837	0.2022136909541547	0.02974876932212323	0.1634765391212124	0.004364818467439048	0.10917747430918158
1076	0.21034075421283402	0.09569583709373701	0.01827746327441913	0.05773297569108006	0.14648366809047036	0.01610523025570261	0.16667663028967541	0.20164440442340745	0.04116734583654469	0.045875690832129376
637	0.0334888622938477	0.038417286758044095	0.14380465767018516	0.10695000802659961	0.08926925295746614	0.09032641518626246	0.14329001562851418	0.17782311556096872	0.025335891403357794	0.15129449451475405
3999	0.32358046054760575	0.0	0.0	0.2950735000537764	0.0	0.0	0.0	0.0	0.0	0.38134603939861783
432	0.13329459498678292	0.1277682899364591	0.07250904736023936	0.08250968830948867	0.11700012472109048	0.1411553242114342	0.026908549691638497	0.07371246516089336	0.08765642353184204	0.13748549209013128
306	0.1113237883041992	0.01553348385016948	0.13635638951089812	0.11759346977186598	0.2386376148657246	0.07110363995024918	0.1541332568211354	0.018257974826682007	0.04796083195341298	0.08909955014566304
2862	0.0	0.0	0.3951905985496525	0.0	0.0	0.22782096936664703	0.3769884320837005	0.0	0.0	0.0
2079	0.22139847701684415	0.06406938707555092	0.0003632980992419047	0.05997395209118242	0.1514298534942376	0.1032774777577339	0.09079580632359745	0.13035833649928846	0.17034567243662074	0.007987739205702366
2336	0.12099112691890142	0.04762961381151498	0.16743015008710507	0.1236845797710629	0.08252357081044807	0.04756409944189593	0.12798619640834463	0.16811782666292063	0.09368524211242472	0.020387593975381774
479	0.10729494142391473	0.07064201091324336	0.14999981655918707	0.01698086081406676	0.07038212826549468	0.06123923586772567	0.11917160919506667	0.16537346310877238	0.10986455079357739	0.1290513830589514
3390	0.02078717585967435	0.0	0.05422193224898501	0.0	0.0	0.0	0.37318077231951885	0.1814388527579992	0.0	0.3703712668138225
3008	0.15868235925743365	0.09493559030804422	0.10679556513570226	0.0	0.0	0.33334071075232247	0.22183923873611788	0.0	0.0	0.08440653581037942
1052	0.13676768802403177	0.13789837944040897	0.05691399198619884	0.13529597576312596	0.11122201699588279	0.06904138624247008	0.15414643852262366	0.14635223179874782	0.021495423255390778	0.03086646797111938
554	0.15963663178302678	0.040199024067413186	0.07658437652156447	0.0897206213467533	0.06195389063329889	0.12493341120986523	0.05524306257053801	0.13517288491735455	0.12946648677910286	0.1270896101710828
1561	0.005404617446421105	0.17773810445856378	0.1435746733488731	0.13667122544135918	0.1769873535789386	0.0346715238106049	0.09102433925791607	0.010777671344475685	0.1409672859794833	0.08218320533336412
3141	0.14586758727911656	0.02442043359956494	0.29531420214815446	0.0	0.19214023014431492	0.0	0.0	0.34225754682884907	0.0	0.0
1785	0.08801783594388082	0.07018843005719903	0.06280942331048325	0.005648888521481289	0.058086680310271976	0.1382276599103475	0.07597564349203176	0.15586629185985015	0.20868900990047037	0.13649013669398372
4547	0.17202046633354973	0.09313261995919539	0.11613945021367601	0.14959851153964224	0.05857423225257	0.0	0.0	0.23233655827664393	0.0	0.17819816142472283
505	0.19675026410451785	0.06601777484041928	0.08340881189027047	0.10251125369480554	0.1494010476100618	0.04337020920266445	0.037568789667414414	0.15750586220033394	0.03151808086818729	0.13194790592132496
1832	0.1341851663079924	0.011991208747411964	0.16976361567254505	0.0656144115511587	0.029528305615602612	0.08812888153005582	0.15751735799395028	0.16310292864196724	0.007501985339541246	0.17266613859977456
2646	0.07108154356849482	0.10069271882089696	0.11275596971298235	0.10421562320127255	0.21299694052106988	0.22098196261116412	0.0	0.046136560233065046	0.0	0.13113868133105427
4539	0.18796730466368966	0.0	0.0	0.37981682749090745	0.0	0.3270570441341967	0.10515882371120609	0.0	0.0	0.0
2134	0.07285485264142993	0.0921696942778421	0.03486935242837591	0.04556964756572994	0.02932891905542113	0.12770976822492935	0.18327615223521274	0.15974259282906628	0.16659863636372463	0.08788038437826783
281	0.15492486885454215	0.06211655871844032	0.1651718042267475	0.11167293392719428	0.10402247464614878	0.06204167321058868	0.15823327440002563	0.06236727001736757	0.059266516788716854	0.06018262521022825
4958	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
615	0.033498238260638816	0.0814790034817904	0.12445116222216268	0.1823653824627677	0.10232693397648475	0.13012031251681447	0.03190671832454787	0.17292808490206357	0.04506114038286069	0.09586302346986908
3548	0.23592838094953408	0.000778670774907318	0.16036228623071397	0.25421442544976885	0.06994879478908633	0.010668312616933287	0.00013747205216801606	0.12273616493403108	0.14522549220285705	0.0
4932	0.0	0.0	0.0	0.5330540298109763	0.0	0.4669459701890238	0.0	0.0	0.0	0.0
4813	0.171179825130171	0.1478438672364784	0.09674153169999099	0.09011484672811924	0.13607679215446097	0.0	0.0	0.17304641006963828	0.09860699852862288	0.08638972845251827
4579	0.16047765394975932	0.15632770387330436	0.07364403974916124	0.0	0.03363615000568185	0.20590948137711024	0.15483308897988735	0.037035794797791385	0.13818530512886698	0.039950782138437314
4830	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
3328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5277387274918658	0.4722612725081342	0.0
3399	0.0	0.0	0.16988165256199364	0.09666809393189266	0.08616015863807604	0.1325917230547301	0.23567499534977943	0.0038162658146111035	0.07601485578962379	0.1991922548592933
732	0.01711418421727007	0.015353670554409352	0.19658637616242566	0.17217228693252065	0.13672249956198648	0.006593186534558839	0.028410981168172613	0.1105950784827265	0.15135275752469737	0.16509897886123256
3517	0.0	0.0	0.01100487642256579	0.0	0.16001092140203613	0.27134861422992756	0.1976615223778485	0.26479765012387413	0.0	0.09517641544374779
2840	0.0	0.0	0.0	0.40707279054148315	0.5217730780095293	0.0	0.07115413144898745	0.0	0.0	0.0
1449	0.09925463341113445	0.10491086953961533	0.03510686619661965	0.14975395064884847	0.0341016880915826	0.05911426053052542	0.19441679649434024	0.06214937109149115	0.08246216090716774	0.17872940308867488
4791	0.0	0.0	0.17073308394832182	0.2247689889627631	0.07372045495140361	0.023038534994510626	0.11327604496743318	0.1707595383129626	0.22370335386260487	0.0
2791	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
93	0.1046301748444828	0.1905365424284249	0.2053811183905688	0.03492304746109148	0.15131747700424622	0.050335752465632294	0.08334858337565934	0.13458801064521067	0.019241728916379635	0.025697564468303763
4155	0.0	0.0	0.0	0.0	0.0	0.5149336700112098	0.4850663299887902	0.0	0.0	0.0
4316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
842	0.1114899472376251	0.09727809574914176	0.10313864184176698	0.1210439847715133	0.12311283448318179	0.1150639320398121	0.13508362980011887	0.0813620686427299	0.02670670747060628	0.08572015796350381
317	0.17156214049296792	0.041032583908111	0.12272319973186578	0.02331996520130699	0.10249816934963511	0.14896995895501428	0.07998369441735836	0.15681270798163086	0.030458719818880275	0.12263886014322951
3479	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
3781	0.0	0.0	0.02690160786901629	0.0	0.25606824839547043	0.12962384221167778	0.1070451280865412	0.0	0.265106295222003	0.2152548782152914
3296	0.0	0.0	0.0	0.0	0.34144864501916494	0.0	0.0	0.0	0.6456907192225546	0.012860635758280448
1632	0.07679578913937488	0.04645762576282413	0.15511593108887972	0.11541542885029211	0.00534339540770502	0.07311861464218009	0.05865623313928269	0.106609859589382	0.17211738924599942	0.19036973313407987
1747	0.13989370877727014	0.07897383191403903	0.1375465771910838	0.12345893659830864	0.12822582508845368	0.13708770987637073	0.09674489099849941	0.02971846505196147	0.05697236298999343	0.07137769151401972
912	0.0994202187954385	0.07529676985584212	0.1214153147312757	0.1591741168718564	0.14811063120933457	0.1733123106215158	0.03717222079572446	0.006643509833333948	0.027084149276365835	0.1523707580093128
4322	0.0	0.0	0.152685494751318	0.0	0.0	0.28080048019161974	0.0	0.4374530025899562	0.12906102246710607	0.0
1928	0.04487086164985414	0.1190840058126196	0.04566428608319405	0.1742105549108547	0.04308906605778799	0.11785049758495333	0.16693985756627214	0.09819775953259671	0.17225271735472045	0.01784039344714687
1049	0.003655702088473924	0.14292674176753198	0.09397881664983299	0.12505495071871017	0.13166812340523987	0.03192187168382781	0.1358175397440841	0.09675230787845186	0.07772282285220504	0.16050112321164237
3345	0.20886479689279275	0.0	0.20424719091433274	0.15898926239324154	0.0	0.006375111443972175	0.12001488692675426	0.01059702523665136	0.10963220546019017	0.18127952073206513
2026	0.024797386262528566	0.15699489085481041	0.10825868219327926	0.1792454587796378	0.03902331554837433	0.07564022270503763	0.030493063949503876	0.19273986853141248	0.06925926150174547	0.12354784967367025
558	0.2282079097154004	0.1305983157459122	0.010718559738924535	0.11073562429273816	0.0017838687954311702	0.10991042155314744	0.06056905482813398	0.21651940897276478	0.005001301793426194	0.12595553456412123
646	0.19301983468416706	0.15888013524701267	0.1252838318463998	0.004297177762805652	0.034401443825293955	0.02359772458817464	0.0238204949717484	0.11838828510314697	0.11681980770536658	0.20149126426588432
1148	0.023435281516088768	0.1346762053260728	0.11006914274376625	0.13239841206412992	0.07885180600063627	0.02318309277261311	0.1418612947072961	0.12517870492568597	0.08456981079686206	0.1457762491468486
2898	0.34863201858452536	0.0	0.0	0.03140102458921733	0.0	0.3316019209844422	0.02293632710861902	0.0	0.265428708733196	0.0
1336	0.06707433354502514	0.021314254527687662	0.178848316527651	0.07840039075186371	0.01646115241919278	0.17608148973617088	0.031599017371369005	0.19980143025830457	0.07304578529427087	0.15737382956846438
4931	0.08097854015290269	0.22205021608824646	0.0	0.07469156763468288	0.03691482344259405	0.1833887028807658	0.20342636585209428	0.0	0.07679760968925768	0.12175217425945618
3773	0.0	0.2680081001178697	0.2857536475981126	0.0	0.0622998153716248	0.24585883781010587	0.13807959910228695	0.0	0.0	0.0
1962	0.1994310491029395	0.04696981824279557	0.18116946205022025	0.03704324714290641	0.012957223826078671	0.028040443976345173	0.1747970698257532	0.058931165882854755	0.11756204719169738	0.14309847275840928
2761	0.06457036978388468	0.1584384773140626	0.12335782682823913	0.08475929951846325	0.047256642072482924	0.0	0.1307107943189769	0.1391348186057804	0.1291046492002116	0.12266712235789856
3327	0.0	0.0	0.14624545880296808	0.05355455415653749	0.2676297627171804	0.15470625608306393	0.049873468413232716	0.10433386567718121	0.22365663414983608	0.0
30	0.05988869950565914	0.09527077747292319	0.02791762619856349	0.0660934744254374	0.15966817923282317	0.007843991097959564	0.1908957938180423	0.14256224467270537	0.16738824779519063	0.08247096578069563
2086	0.1952335046616728	0.030538821806816677	0.03535348140371884	0.13358565529499467	0.008532960096229263	0.21322647886287052	0.016517043965928287	0.10571574971040107	0.2144259942432503	0.04687030995411747
1789	0.06661477836480953	0.13605958054521056	0.06973196358181376	0.0813090708287456	0.06562802245290975	0.0908181827427132	0.1421210939185909	0.11596015103532728	0.15225168702782485	0.07950546950205453
4128	0.0	0.5673449350577341	0.0	0.0	0.0	0.0	0.43265506494226585	0.0	0.0	0.0
460	0.1747633989504868	0.05629268235171219	0.11526945827066887	0.10300561070589907	0.03351779916276326	0.11523582723786625	0.11347059079215893	0.11501543197773828	0.0166621980921847	0.1567670024585216
4185	0.0	0.0	0.2085485762255976	0.0	0.09680894159012067	0.2999392786175734	0.3219801381803514	0.0	0.07272306538635692	0.0
938	0.08798010378608581	0.013319160687041982	0.21335412917249397	0.17131360360152814	0.049624042307569824	0.16340860486792858	0.04057467494174504	0.09284577980308424	0.09177634998121094	0.07580355085131148
4288	0.18749526682163925	0.0214253389391903	0.0	0.2629043019603749	0.16013167803576595	0.044455645541531884	0.24229783373003963	0.0	0.08128993497145807	0.0
538	0.04636621725240275	0.07648438321901137	0.15173717591438537	0.17195742011353515	0.13499077546574445	0.044728785155265884	0.13065076389982255	0.02907224500342075	0.050186415917411326	0.1638258180590004
61	0.01427241293856434	0.014195485538541695	0.07292609551867361	0.11000174098127503	0.059391362623439706	0.1457295368479588	0.19432269821442064	0.16113898801153223	0.09113712881745653	0.13688455050813744
1910	0.07168947322075145	0.1616153271386395	0.1504028795768431	0.2307667527372302	0.08921678509016376	0.06684771298853737	0.10169350431395642	0.04601073135118797	0.08113041171499999	0.000626421867690148
1550	0.03397485175993235	0.052895392547932116	0.16537787066389156	0.190237827046306	0.18455475387888307	0.1397528323774523	0.09850733915809319	0.09862783933047958	0.0163946109625593	0.019676682274470343
2895	0.07900204149525421	0.11936855648038142	0.0	0.0741803934071225	0.1435343953628214	0.1340949199877866	0.15657240356493746	0.12550451121460002	0.09288236914921277	0.07486040933788367
3514	0.0	0.0	0.0	0.0	0.1314268243378432	0.0	0.0	0.8685731756621567	0.0	0.0
2778	0.14499654090754904	0.0	0.09649834012790037	0.13998494047669618	0.17763116711850976	0.1234226896206508	0.027188858437670726	0.18255119487413435	0.049823808302796244	0.05790246013409259
3278	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5993829786493188	0.40061702135068133
3250	0.0	0.08130857426439722	0.0	0.08373565106058435	0.0	0.26610383000347587	0.0	0.031799904830915604	0.0	0.5370520398406268
2980	0.20552790638636534	0.1048614839877049	0.10091259981280387	0.0	0.20990512536064743	0.22245673489401047	0.11311749271876535	0.04321865683970262	0.0	0.0
2946	0.0	0.016863598812608824	0.2810875184301659	0.255157805397097	0.0	0.17880414737483544	0.0	0.0	0.20621710159405565	0.061869828391237225
2979	0.27157317356836513	0.1326157285881239	0.0	0.0	0.0	0.2952313189066405	0.0	0.0	0.30057977893687055	0.0
651	0.11209771869943336	0.09549275393798834	0.04845547459570162	0.11344624487250302	0.14703152332010982	0.09577582998456662	0.146695919974956	0.08117579746218659	0.07010038268930767	0.08972835446324705
48	0.08176673737700912	0.12950571333434388	0.02794044462648851	0.09835068393735878	0.024411492979771413	0.07220668547303273	0.14393314135722707	0.1890923100326654	0.19167315933848406	0.04111963154361919
1513	0.1674454243145235	0.16207816533274272	0.025408958607708747	0.12632567878036008	0.02010392368359447	0.13277208702410362	0.10875181901141204	0.16661096534274714	0.06442743807406924	0.026075539828738444
3343	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
597	0.08267909405038569	0.1661646379103685	0.06929279387950081	0.1285492859442491	0.04147739190838649	0.1265046767216405	0.15800064659750856	0.02152140914568743	0.04857191355614079	0.15723815028613208
3536	0.19464707671772255	0.06827723603651645	0.004582114298222787	0.0	0.0	0.14965873758301632	0.27902727543550326	0.2148570435654331	0.0560125854254267	0.032937930938158826
2786	0.0	0.44581066761157295	0.35706463236601443	0.0	0.0	0.0	0.1971247000224126	0.0	0.0	0.0
1258	0.07662918147348485	0.011536700111978014	0.0971756989524024	0.12422978549227413	0.1282168992612169	0.07471560211523662	0.17054097527577536	0.05836130206727429	0.08953442105597781	0.16905943419437963
1090	0.06839813682507409	0.11657452967466483	0.11909599195743938	0.09189366293164374	0.05954869797791987	0.1393521595664143	0.11320251543107002	0.14571891493816555	0.08160047037572629	0.06461492032188187
682	0.11600018582342231	0.1720381309957437	0.0503868523449614	0.09417319774602745	0.14726872966587662	0.14870939134505437	0.16206705546994857	0.03030607981680623	0.022489132688392185	0.05656124410376703
1225	0.18190727410081864	0.04424651367153301	0.05209533863823357	0.03185224847254854	0.1517237162382329	0.09331360722744188	0.2760306607347771	0.06700498911434707	0.09497584936187116	0.006849802440196165
4161	0.0	0.04905771457050132	0.0	0.12938245776276258	0.0	0.22025233339158282	0.0	0.29754685838946116	0.0	0.303760635885692
4739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
929	0.20545723710913966	0.15077711417948853	0.00800001792001966	0.11961073772348356	0.058122734288656136	0.04075546813668819	0.09011225921412826	0.14428630157923966	0.14260547894304176	0.04027265090611471
3535	0.07641406963169446	0.19166001788840278	0.0	0.1528594757100946	0.09373873306983925	0.11384820948525927	0.14770527222764368	0.0	0.0051882116233795805	0.21858601036368622
323	0.19953881193278214	0.0037812506466202204	0.1599960478783733	0.20334828363052607	0.035475820611038926	0.19802738780111226	0.0047191174764454735	0.003911569271567023	0.07898054137064503	0.11222116938088955
4034	0.013173831490539687	0.0	0.18561805399454645	0.19589468737763369	0.029397646425248933	0.0	0.08030245977071503	0.30359436246333316	0.1905350686716549	0.0014838898063282446
3760	0.047009731360415294	0.0262661995799611	0.16604918770432148	0.09304099568219015	0.13783975896342823	0.11036850729044809	0.14800511327191007	0.03855519792902006	0.23286530821830562	0.0
4154	0.0	0.2591200376413278	0.0	0.0	0.16297096096130276	0.2912024227521868	0.0	0.28670657864518256	0.0	0.0
1001	0.12552758363220573	0.17483534627527908	0.14161479129791382	0.051832881005334716	0.10898778358653721	0.2014016647991188	0.08053942570558595	0.008136209979935447	0.03711171649762024	0.07001259722046903
2239	0.1585389102299492	0.14886600889587295	0.08765810252115849	0.09577489053257857	0.013329490797622918	0.09606381560523991	0.011643421505061929	0.07244356396834521	0.08746225040097477	0.22821954554319598
2393	0.1253421407882624	0.0684012806495019	0.10874614257180239	0.08822939314872652	0.10894584999894313	0.12403661621169816	0.12242898672128769	0.08385919799331515	0.12402686633349547	0.04598352558296723
1241	0.12879761104752183	0.11391962050830233	0.10902226622104541	0.13241804247166225	0.13169388638513324	0.06269204286589374	0.10711151329625304	0.08271747626862122	0.10258444250969549	0.02904309842587145
4708	0.2324875641972145	0.0	0.2393200170535517	0.0	0.0	0.11707928355098562	0.31555346414559904	0.09555967105264922	0.0	0.0
1067	0.18787856041259024	0.09054043851818144	0.1602242383651051	0.07610959136113035	0.05258851345581888	0.050909517795180895	0.06146978667509817	0.19841500426799552	0.09806922087651532	0.02379512827238395
598	0.09473801855293777	0.12253246676100991	0.13601715192703742	0.04650024519204075	0.16671214370874893	0.05599024589824538	0.040141345257794774	0.017052290604867723	0.14522614732029462	0.1750899447770226
401	0.008676795101909501	0.011771188567778826	0.16781362842870626	0.06496205133681246	0.17583421742808725	0.11487869759932397	0.21476741039861547	0.13302681480539424	0.013737705256674095	0.09453149107669796
2807	0.0	0.0	0.22863293098621562	0.07111219536378764	0.27020563008298726	0.0	0.0	0.12251410380756197	0.13004913661008888	0.1774860031493587
1908	0.24813165023601633	0.003801708683028288	0.039183583681526635	0.008845983104139409	0.15066584226548918	0.15495903354980226	0.07238656349211582	0.010552281916832601	0.13554135131655984	0.17593200175448964
1139	0.07828466847377195	0.18208358783822412	0.02907208219556871	0.16814852964143823	0.11055899243115698	0.0007130502059929316	0.015557474533034828	0.12463827381014471	0.1249356609360748	0.1660076799345927
79	0.12205481706395482	0.0076218701524429465	0.16154367620812896	0.09069354858228032	0.04067512154427298	0.16575607386071034	0.07482642368427768	0.07041895701550518	0.15693920047751939	0.10947031141090738
887	0.18310506043797828	0.11012278047815738	0.09591006550970231	0.1757576899426611	0.12995907127115236	0.039119088467620244	0.10615328070362827	0.10999907133535493	0.04068562587548047	0.009188265978264559
3473	0.11262313748753097	0.22851395204102154	0.0	0.01632122950336186	0.0	0.19983729158294436	0.04738553543943896	0.23656330617424867	0.0	0.1587555477714537
90	0.14384508835895152	0.1272282483481569	0.08442664437900187	0.13517612690476008	0.09130338626878153	0.17284742783890808	0.053059400754674975	0.02536930881233837	0.13707775801422814	0.029666610320198492
1168	0.06533630619888393	0.03169251528583049	0.12022080334307983	0.11776865062965838	0.031103372556889868	0.1651397402716048	0.11853000392350697	0.057901646338032964	0.10079368621635164	0.191513275236161
3125	0.0	0.091200559032171	0.2007574586320277	0.09076646220966263	0.009441932048972373	0.2506643181453922	0.2753553918449999	0.0	0.08181387808677411	0.0
2823	0.0	0.0	0.0	0.44125584269405027	0.14602323975226147	0.4127209175536883	0.0	0.0	0.0	0.0
1453	0.012615914691582995	0.02576980260965157	0.11142165743453855	0.12367471881195977	0.13603639876586213	0.16131197686772536	0.11349397777266361	0.03407682449192644	0.11740591124078945	0.16419281731330024
1387	0.16301968809796835	0.16631797058782405	0.041340859210173136	0.09160658558300849	0.057909553888833946	0.09724013678421141	0.09059797861724657	0.06603502719043886	0.1800413388728189	0.0458908611674763
671	0.007245006216872192	0.07771095448904146	0.01750270448186074	0.13621733158216498	0.09615432449949018	0.07987075991253556	0.17720954501397224	0.08185233290057149	0.16489967400623912	0.16133736689725212
2218	0.1108031582509936	0.1557656589683237	0.16442666987708415	0.12172127623568522	0.1519691743208245	0.13202255976279753	0.08023938308590835	0.023793877460153063	0.037749818028727546	0.021508424009502473
3770	0.32835696834968964	0.0	0.0	0.0	0.0	0.0	0.3224577420990628	0.0	0.0	0.34918528955124756
149	0.12501354102633705	0.1282523133572968	0.02036102143461257	0.15472846814863975	0.04355461024440983	0.013407518122165282	0.14045350597183281	0.13588721885898952	0.11907484831831304	0.11926695451740317
2238	0.14873088621057495	0.008651775689512479	0.18035085351542263	0.06145296747813154	0.16050098783216404	0.025906431298354314	0.13379644358543913	0.08928511420278727	0.039161676864758486	0.1521628633228553
1983	0.0689487287884075	0.0714508859754263	0.10490480306477874	0.09723178360901467	0.22389305681076285	0.10594204706906378	0.16742950327894765	0.07623942061143292	0.030339133235422464	0.05362063755674311
179	0.10208427510462735	0.17308698034660266	0.05522910204681164	0.0005537235375940987	0.18631146708833654	0.06096155437701525	0.009564260368183409	0.15260242148824038	0.19174647996347052	0.06785973567911822
4685	0.27406837505791565	0.0	0.13892768839851166	0.0	0.0	0.16088245022574826	0.0	0.04210570672166708	0.25633461860671264	0.12768116098944476
1040	0.004187598649591346	0.11502502817654148	0.20481072009033985	0.2423829995328596	0.07532017756312026	0.05257046347540683	0.046250399573361065	0.2398332956616127	0.013336639569145693	0.006282677708021065
3922	0.0	0.0	0.6314752352503904	0.0	0.0	0.0	0.0	0.0	0.0	0.3685247647496096
1704	0.08648542990913796	0.18369505821872187	0.14260648852070662	0.008306958104849112	0.12912915711060724	0.18518225138224723	0.06046332707137422	0.020488362141136	0.08929988940601116	0.09434307813520851
1799	0.0493690189793198	0.11300044797079452	0.06115038203455088	0.2142713318885607	0.11472293530978839	0.18538205323178886	0.05884616670085195	0.14157583831643375	0.03611890731950171	0.025562918248409436
4142	0.09876577906046963	0.09701134831820589	0.12801953931242685	0.0	0.1818467928809257	0.030854106313131336	0.12872391193631175	0.026315209629821833	0.13557544248567155	0.1728878700630355
1444	0.15017059557370055	0.10089432860385555	0.1876621779062014	0.10800938442351594	0.0742742767647044	0.12756721658612066	0.005205443895871996	0.04949405709221813	0.09635714091123261	0.1003653782425786
3356	0.030909328796324246	0.3723497128483265	0.0	0.17020577955437058	0.2046232865142217	0.0	0.0	0.2219118922867569	0.0	0.0
4720	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
1383	0.021199853931503032	0.14554187886335754	0.020014364252061177	0.24425294061307998	0.09331757072985972	0.21929447044846764	0.033982457543719556	0.05158124259312899	0.16765938672662148	0.003155834298200898
4974	0.1992899589507231	0.0	0.11722412367560008	0.0	0.1302815694785977	0.20796702344172305	0.0	0.0	0.3104076786633192	0.034829645790036806
3717	0.016660341897428193	0.0	0.0	0.025936168781484827	0.0	0.08021529991909472	0.3080618338249827	0.0	0.31629185678074234	0.2528344987962671
1963	0.0972711472454482	0.18945059848555296	0.03850867443558332	0.17791352905537763	0.04493788868969549	0.06319602233184439	0.09322036047737549	0.06477125790268366	0.21232312251360191	0.018407398862837036
3423	0.0	0.0	0.0	0.32163798788162756	0.05711654431392176	0.2595589920134958	0.07238430773143494	0.2697566352138347	0.0	0.019545532845685148
3604	0.0	0.038796752643777487	0.03795564024334881	0.24312462161139706	0.048155585110829825	0.0	0.24638587543356852	0.21173202718715514	0.0	0.17384949776992323
4370	0.0	0.4087921697625826	0.0	0.0	0.0	0.07439308089107019	0.0	0.0	0.47856267963236127	0.03825206971398601
1250	0.1470444206117982	0.05571422125455122	0.21968644339024004	0.07036044858146369	0.013480659731641817	0.08630029183786175	0.06558794288908619	0.13778042374259655	0.18354441738160512	0.020500730579155475
1715	0.1449386448551384	0.032002945074032986	0.0951838468595355	0.1312968814855014	0.06548459289229626	0.08938201504079278	0.1437950185638641	0.1497494204122464	0.10034905950625723	0.0478175753103351
4299	0.344472339374352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16549319032854795	0.49003447029710007
2529	0.21923070745045267	0.04180183702427746	0.21358511952865783	0.1665731548138466	0.0	0.08326543492697966	0.040647844167654115	0.128497894509851	0.03828794808070886	0.06811005949757179
755	0.19605258570023706	0.07114574418759509	0.09502533116307348	0.018883911947550815	0.07723509451678204	0.19695227846340654	0.05463844672596137	0.09872017968623109	0.06124155936807154	0.13010486824109088
3126	0.0	0.0	0.0	0.0	0.0	0.0	0.5761922808108069	0.423807719189193	0.0	0.0
1296	0.17582014412140062	0.1279852420538551	0.11973842329942772	0.08597567451913855	0.012985381773598025	0.14782477801071597	0.07232066877797284	0.1060164663755079	0.1375413714051842	0.0137918496631991
4400	0.0	0.0	0.0	0.09930954909778668	0.2989339393209514	0.0	0.18923135705209385	0.0	0.41252515452916805	0.0
3561	0.0	0.0	0.17523887508855118	0.26043207074011027	0.0	0.07447715643359536	0.0	0.23686247725859902	0.0	0.2529894204791443
1220	0.13361303555897808	0.032971092702654574	0.14194817546455363	0.1180568882564905	0.015606572936533053	0.15506662854933217	0.0545124618240769	0.10478652534767019	0.10782363263003793	0.13561498672967295
2487	0.0638658487970304	0.035146824920858764	0.07581396704860632	0.18423347629713716	0.045687966974136476	0.16423179346635441	0.16937349652566475	0.021537398852372654	0.17574654545617	0.06436268166166888
